@relation HomeWand 
 
@attribute DCAreaAX numeric 
@attribute DCAreaAY numeric 
@attribute DCAreaAZ numeric 
@attribute DCAreaGX numeric 
@attribute DCAreaGY numeric 
@attribute DCAreaGZ numeric 
@attribute DCMeanAX numeric 
@attribute DCMeanAY numeric 
@attribute DCMeanAZ numeric 
@attribute DCMeanGX numeric 
@attribute DCMeanGY numeric 
@attribute DCMeanGZ numeric 
@attribute DCTotalMeanA numeric 
@attribute DCTotalMeanG numeric 
@attribute DCPostureDistAX numeric 
@attribute DCPostureDistAY numeric 
@attribute DCPostureDistAZ numeric 
@attribute DCPostureDistGX numeric 
@attribute DCPostureDistGY numeric 
@attribute DCPostureDistGZ numeric 
@attribute ACLowEnergyAX numeric 
@attribute ACLowEnergyAY numeric 
@attribute ACLowEnergyAZ numeric 
@attribute ACLowEnergyGX numeric 
@attribute ACLowEnergyGY numeric 
@attribute ACLowEnergyGZ numeric 
@attribute ACAbsAreaAX numeric 
@attribute ACAbsAreaAY numeric 
@attribute ACAbsAreaAZ numeric 
@attribute ACAbsAreaGX numeric 
@attribute ACAbsAreaGY numeric 
@attribute ACAbsAreaGZ numeric 
@attribute ACTotalAbsAreaA numeric 
@attribute ACTotalAbsAreaG numeric 
@attribute ACAbsMeanAX numeric 
@attribute ACAbsMeanAY numeric 
@attribute ACAbsMeanAZ numeric 
@attribute ACAbsMeanGX numeric 
@attribute ACAbsMeanGY numeric 
@attribute ACAbsMeanGZ numeric 
@attribute ACEnergyAX numeric 
@attribute ACEnergyAY numeric 
@attribute ACEnergyAZ numeric 
@attribute ACEnergyGX numeric 
@attribute ACEnergyGY numeric 
@attribute ACEnergyGZ numeric 
@attribute ACVarAX numeric 
@attribute ACVarAY numeric 
@attribute ACVarAZ numeric 
@attribute ACVarGX numeric 
@attribute ACVarGY numeric 
@attribute ACVarGZ numeric 
@attribute ACAbsCVAX numeric 
@attribute ACAbsCVAY numeric 
@attribute ACAbsCVAZ numeric 
@attribute ACAbsCVGX numeric 
@attribute ACAbsCVGY numeric 
@attribute ACAbsCVGZ numeric 
@attribute ACIQRAX numeric 
@attribute ACIQRAY numeric 
@attribute ACIQRAZ numeric 
@attribute ACIQRGX numeric 
@attribute ACIQRGY numeric 
@attribute ACIQRGZ numeric 
@attribute ACRangeAX numeric 
@attribute ACRangeAY numeric 
@attribute ACRangeAZ numeric 
@attribute ACRangeGX numeric 
@attribute ACRangeGY numeric 
@attribute ACRangeGZ numeric 
@attribute Class {okGoogle,weather,disney,coin,joke,schedule,news,whatalbum,soundpet,scarystory,nature,rockMusic,delivery,stop,time,twentySidedDie,timer,candy,mickeyAdventure,movieTimes} 
 
@data 
40.293594,161.4543,4007.896484,29.344301,167.679367,3537.906982,0.095032,0.380788,9.452586,0.034604,0.197735,4.17206,9.928407,4.404399,-0.285756,-9.357554,-9.071797,-0.163131,-4.137456,-3.974325,1175.605835,288.434418,312732.15625,1387.491211,2963.522217,114809.804688,22.51709,36.553345,56.601105,23.771347,38.424614,127.805885,115.671539,190.001846,0.053106,0.086211,0.133493,0.028032,0.045312,0.150714,229.394287,898.072388,10954.094727,705.831421,2152.996582,44589.808594,0.006426,0.019745,0.201931,0.00325,0.009922,0.20538,113.064995,128.713287,321.425659,177.096741,195.77037,283.578339,0.057188,0.069974,0.049808,0.007921,0.011564,0.063855,0.551221,1.099103,5.812561,0.551221,1.099103,7.482383,nature
58.593353,170.64949,4020.821533,49.966946,176.339844,3555.521973,0.137867,0.401528,9.460756,0.058785,0.207459,4.182967,10.000152,4.449211,-0.263662,-9.322889,-9.059228,-0.148674,-4.124183,-3.975508,1429.194702,995.273254,312417.5625,12553.295898,9934.393555,185665.75,19.366051,45.506886,57.665348,20.572104,47.595566,128.13736,122.538284,196.305023,0.045567,0.107075,0.135683,0.024202,0.055995,0.15075,278.350372,2296.324951,11017.294922,503.940765,4490.762695,49137.113281,0.004551,0.04118,0.202724,0.002318,0.020645,0.20572,109.176781,160.990128,316.412506,171.956772,236.316711,283.767639,0.052063,0.077042,0.044566,0.005494,0.010789,0.061882,0.472593,2.204114,5.821087,0.472593,2.204114,7.472444,nature
46.781776,156.255768,4014.129883,36.49823,161.56041,3522.626709,0.110334,0.368528,9.467287,0.04304,0.190519,4.154041,9.94615,4.3876,-0.258193,-9.356953,-9.09876,-0.147479,-4.111001,-3.963521,1969.252197,664.865845,309582.65625,927.648987,4039.060303,116132.757813,13.767661,42.138424,56.470119,14.701944,44.0341,130.183807,112.376205,188.919861,0.032471,0.099383,0.133184,0.017337,0.051927,0.153519,59.471245,1695.461548,10853.493164,217.448425,2506.011963,45549.5625,0.001959,0.02286,0.199939,0.001003,0.011474,0.205614,92.654259,114.651657,320.496307,152.825974,180.423279,277.925812,0.039475,0.10816,0.043867,0.006529,0.012882,0.078052,0.246211,1.180619,5.785365,0.246211,1.180619,7.475599,nature
37.664421,152.480408,4004.55957,26.790724,158.450699,3549.301025,0.088831,0.359624,9.444715,0.031593,0.186852,4.185496,9.893171,4.403942,-0.270792,-9.355885,-9.085092,-0.155259,-4.153903,-3.998644,1035.806274,445.532074,312401.9375,4080.471924,5303.536133,138953.75,22.286287,50.271385,61.980316,23.428276,52.560234,140.060379,134.537994,216.048889,0.052562,0.118565,0.14618,0.027628,0.061981,0.165166,346.945435,1704.560669,11082.574219,695.889343,3857.467773,44126.378906,0.006352,0.03551,0.20441,0.003208,0.017816,0.210485,113.987328,123.532295,292.675629,178.964783,190.721054,259.149048,0.056821,0.113894,0.065172,0.006623,0.015653,0.097593,0.573963,1.37239,5.829967,0.573963,1.37239,7.511353,nature
27.124821,160.287292,4016.580078,15.905716,166.927216,3548.871826,0.063823,0.377147,9.450777,0.018713,0.196385,4.175143,9.891747,4.390241,-0.313323,-9.386954,-9.07363,-0.177672,-4.156431,-3.978758,1233.166016,380.65155,312751,2284.121826,3792.47168,118946.523438,19.956753,41.880451,56.624687,21.081055,43.92894,130.399872,118.461891,195.409866,0.046957,0.098542,0.133235,0.024801,0.051681,0.153412,272.205353,1674.232422,10856.339844,473.365906,2514.954102,44263.03125,0.004291,0.022872,0.199647,0.00218,0.011491,0.204663,97.263924,116.419449,320.106537,159.489304,181.724869,277.417725,0.064835,0.120797,0.050257,0.008584,0.015167,0.076732,0.418582,1.196072,5.793709,0.418582,1.196072,7.472629,nature
38.912033,139.880417,3985.636963,27.662102,145.435242,3524.972412,0.092209,0.33147,9.444637,0.032775,0.172317,4.176507,9.868316,4.381599,-0.239262,-9.352428,-9.113167,-0.139542,-4.143733,-4.004191,1826.943481,383.518005,310473.6875,761.273621,1513.612549,115587.734375,19.56876,44.056633,59.171856,20.689032,46.218937,133.980972,122.797249,200.888947,0.046371,0.1044,0.140218,0.024513,0.054762,0.158745,288.5047,1603.522949,10915.796875,480.869995,3106.337158,45327.40625,0.004406,0.028936,0.202309,0.002237,0.014521,0.208258,102.41877,128.642593,304.792938,165.001434,196.017471,269.521942,0.053212,0.087033,0.06566,0.006241,0.015026,0.080087,0.450118,1.245496,5.797812,0.450118,1.245496,7.484068,nature
32.125046,152.444687,4030.186035,20.658495,158.330292,3563.942627,0.075411,0.357851,9.46053,0.024219,0.185616,4.178127,9.893793,4.387962,-0.28244,-9.385119,-9.102679,-0.161397,-4.153909,-3.992512,1603.152588,383.748962,311543.75,1127.235229,2940.395508,105297.5,14.935581,58.910252,60.848671,15.957434,61.365326,141.531418,134.694504,218.854187,0.03506,0.138287,0.142837,0.018707,0.071941,0.165922,158.4039,3816.620605,10988.788086,290.288025,6421.126953,45087.574219,0.002605,0.058684,0.2013,0.001329,0.02937,0.209786,105.785408,143.829956,297.766052,167.214996,216.214401,257.29834,0.042135,0.104851,0.064633,0.005471,0.015364,0.088879,0.407227,2.544559,5.770963,0.407227,2.544559,7.457304,nature
51.531296,159.427124,4007.027588,40.53577,164.138657,3519.086914,0.121536,0.376007,9.450537,0.047745,0.193332,4.144979,9.94808,4.386055,-0.254471,-9.329,-9.07453,-0.145586,-4.097233,-3.951647,2252.147217,430.959167,312474.5,4395.23877,6136.639648,133262.71875,19.786394,33.456055,55.396374,20.905386,35.400517,124.014458,108.638824,180.320358,0.046666,0.078906,0.130652,0.024624,0.041697,0.146071,272.990692,1458.83606,10935.047852,603.01825,2932.196777,44428.738281,0.005496,0.026919,0.201486,0.002775,0.013485,0.205849,123.444656,182.306549,328.688599,189.103439,259.928162,294.068298,0.05822,0.060848,0.039481,0.008118,0.013391,0.049128,0.772992,2.080729,5.821158,0.772992,2.080729,7.484858,nature
39.883404,172.352386,4021.194824,37.123367,185.66098,5336.910645,0.093843,0.405535,9.461635,0.043623,0.218168,6.27134,9.961014,6.533132,-0.311692,-9.367791,-9.0561,-0.174545,-6.227717,-6.053172,1228.349609,1418.304688,312611.65625,11598.831055,1803.227539,650113.8125,23.537796,33.389271,60.275536,24.652803,35.4174,138.919754,117.202606,198.98996,0.055383,0.078563,0.141825,0.028969,0.041619,0.163243,515.965393,1160.526123,11079.272461,1012.158813,2308.804932,47897.835938,0.009235,0.021089,0.203937,0.004639,0.010588,0.211734,141.798416,155.458694,302.306854,212.788635,226.112778,263.543549,0.039427,0.052673,0.063395,0.006035,0.012271,0.07264,0.88433,1.307083,5.844803,0.88433,1.307083,7.507535,rockMusic
41.521156,143.98848,4021.549561,38.465721,157.412689,5343.409668,0.097697,0.338796,9.462469,0.045254,0.185191,6.286364,9.898963,6.516809,-0.2411,-9.364772,-9.123672,-0.139938,-6.24111,-6.101172,1953.209595,931.009338,311252.53125,9279.521484,771.090454,684196.6875,23.330856,49.756271,62.526264,24.503141,52.676014,152.477539,135.613388,229.656693,0.054896,0.117074,0.147121,0.028827,0.061972,0.179385,308.50116,2240.038818,10971.599609,809.908081,4037.476563,45283.464844,0.007351,0.037071,0.2021,0.00371,0.018605,0.214959,119.974197,130.562317,288.742767,186.122055,196.069489,238.329346,0.053763,0.09984,0.074412,0.006652,0.016471,0.105854,0.658781,1.265597,5.775787,0.658781,1.265597,7.462534,rockMusic
53.012867,155.517151,4033.604492,50.023361,168.756561,5356.010254,0.124443,0.365064,9.468555,0.058713,0.198071,6.286397,9.958061,6.543181,-0.24062,-9.344112,-9.103492,-0.139358,-6.227684,-6.088326,931.361755,1526.777832,313389.71875,16240.489258,3764.439453,674308.1875,21.220573,44.927715,60.14954,22.388258,47.860092,142.000198,126.297821,212.24855,0.049814,0.105464,0.141196,0.026277,0.056174,0.166667,368.434265,1772.349243,10935.089844,766.187378,3624.063965,44273.832031,0.006976,0.033005,0.200246,0.003513,0.0166,0.211143,134.578751,140.263229,300.736664,202.194458,206.413101,256.926239,0.046815,0.08484,0.06589,0.007499,0.020721,0.082309,0.744477,1.625873,5.782434,0.744477,1.625873,7.489389,rockMusic
40.194576,163.889771,4027.493896,36.293411,177.74913,5352.252441,0.094353,0.384718,9.454211,0.042598,0.208626,6.281986,9.933282,6.53321,-0.290364,-9.359858,-9.069493,-0.166028,-6.239388,-6.07336,428.238678,349.46048,312315.9375,11749.668945,1347.724976,623692,21.923632,31.593613,62.768456,23.152784,33.480671,140.837616,116.285698,197.471069,0.051464,0.074163,0.147344,0.027175,0.039297,0.165302,351.829376,973.651001,11062.712891,681.503601,1870.245972,43537.847656,0.006166,0.017075,0.20265,0.003119,0.008584,0.214021,115.23497,145.067841,288.692291,179.550873,213.515594,261.389557,0.056382,0.058719,0.067483,0.007624,0.01242,0.069728,0.536171,1.273177,5.785587,0.536171,1.273177,7.48063,rockMusic
36.462696,170.13147,4036.48584,34.205585,182.732666,5356.552734,0.085593,0.39937,9.475319,0.040147,0.214475,6.287034,9.960282,6.541656,-0.313776,-9.389726,-9.07595,-0.174328,-6.246886,-6.072558,1518.860229,1407.09082,310861.59375,7427.393555,1484.947754,617946,24.699165,24.945654,61.691357,25.653257,26.596006,133.302414,111.336182,185.551682,0.057979,0.058558,0.144815,0.030109,0.031216,0.156458,323.168427,453.962036,11116.487305,721.487427,867.064575,46680.253906,0.006571,0.007801,0.204269,0.003309,0.003952,0.206033,97.712494,112.916313,295.640594,162.784286,174.790741,272.335938,0.077383,0.07627,0.070352,0.006667,0.011863,0.096197,0.432359,0.714294,5.850643,0.432359,0.714294,7.499566,rockMusic
44.0196,162.831238,4019.321777,40.963276,176.623932,5340.986328,0.103576,0.383132,9.457228,0.048192,0.207793,6.283514,9.943936,6.539498,-0.279557,-9.353652,-9.074096,-0.159601,-6.235322,-6.075721,2405.980469,1090.741089,312527.59375,6990.460938,920.273132,606895.625,22.06105,38.762245,61.984806,23.080244,40.729374,140.214584,122.808105,204.0242,0.051908,0.091205,0.145847,0.027153,0.047917,0.164958,251.720673,1477.980957,11085.049805,597.399231,2959.372314,44910.503906,0.005432,0.027073,0.203262,0.002737,0.013578,0.210067,100.791504,150.154236,292.501678,164.705475,221.670776,259.226959,0.069751,0.085998,0.066012,0.007474,0.013424,0.094358,0.51603,1.52583,5.802422,0.51603,1.52583,7.480508,rockMusic
47.060417,171.612564,4034.132813,43.205769,184.977768,5353.506836,0.11047,0.402846,9.469795,0.050711,0.21711,6.283459,9.983112,6.55128,-0.292376,-9.359324,-9.066949,-0.166399,-6.232748,-6.066349,539.20282,854.076294,311722.75,13557.511719,2447.950439,651177.9375,22.933184,35.419411,64.94381,24.172808,37.779198,141.541702,123.296402,203.493713,0.053834,0.083144,0.15245,0.028372,0.044342,0.166129,377.129272,1276.304199,11199.285156,770.908691,2561.428467,44548.351563,0.006995,0.023394,0.205387,0.003538,0.011765,0.212445,118.897102,154.404861,279.950897,184.269745,223.241882,258.797974,0.045487,0.043267,0.066667,0.006065,0.012688,0.070858,0.570197,1.392338,5.816914,0.570197,1.392338,7.494268,rockMusic
36.93932,170.999054,4018.640869,34.104004,184.555725,5335.621582,0.086916,0.402351,9.455626,0.040122,0.217124,6.277202,9.944892,6.534449,-0.315435,-9.36871,-9.053275,-0.177002,-6.237079,-6.060077,2116.859131,1336.589722,312192.75,7254.517578,1008.963989,626786.5625,20.569643,29.571722,60.520535,21.692074,31.548122,136.226074,110.661896,189.466278,0.048399,0.069581,0.142401,0.02552,0.037115,0.160266,262.838837,631.867371,11049.061523,547.97168,1378.500366,46255.226563,0.005007,0.012581,0.203001,0.002531,0.006348,0.207636,106.655884,126.431976,300.180389,169.88739,189.955673,266.155609,0.058728,0.072037,0.059965,0.007734,0.012056,0.08846,0.48926,0.984337,5.846293,0.48926,0.984337,7.50076,rockMusic
41.783829,165.287628,4026.376221,39.066582,178.310028,5351.047852,0.098084,0.387999,9.451588,0.045853,0.209284,6.280572,9.937671,6.535709,-0.289915,-9.353503,-9.063588,-0.163431,-6.23472,-6.071288,354.135956,1027.126099,313869.4375,10840.24707,2517.787109,566677.0625,20.341578,31.022249,62.323555,21.543169,33.019142,136.75769,113.687378,191.320007,0.04775,0.072822,0.146299,0.025285,0.038755,0.160514,290.439362,1083.148804,11084.645508,538.429688,2080.036865,47725.050781,0.004872,0.018941,0.203139,0.002471,0.009527,0.209489,106.611313,160.365753,291.391815,169.273682,231.149551,267.036957,0.060439,0.06015,0.069423,0.007066,0.013519,0.072256,0.493276,1.418886,5.810008,0.493276,1.418886,7.487374,rockMusic
44.051559,170.710663,4019.888184,40.470634,183.748871,5345.761719,0.103651,0.401672,9.45856,0.047613,0.216175,6.289132,9.963883,6.552919,-0.298021,-9.354909,-9.056888,-0.168563,-6.241519,-6.072957,511.98056,1213.983032,313755.5,15361.748047,4647.440918,683866.875,25.637989,40.691833,62.340191,26.9736,42.612007,153.265228,128.670013,222.85083,0.060325,0.095745,0.146683,0.031734,0.050132,0.180312,574.353638,1631.644653,11071.969727,1060.839966,3279.375,52138.054688,0.009682,0.03003,0.203744,0.00488,0.015074,0.220038,128.86084,150.857971,291.023926,196.09996,223.557358,240.162964,0.046733,0.072775,0.067606,0.006995,0.010479,0.090857,0.732037,1.844525,5.829173,0.732037,1.844525,7.506895,rockMusic
29.443241,157.339371,4024.349854,26.756945,170.682327,5335.688477,0.069278,0.37021,9.469058,0.031479,0.200803,6.27728,9.908546,6.509562,-0.300932,-9.39978,-9.098847,-0.169324,-6.245801,-6.076478,1381.431641,1001.971191,313526.5625,5101.442871,703.555481,536828.0625,23.43906,39.79565,63.41803,24.533188,41.918449,146.655823,126.65274,213.107452,0.055151,0.093637,0.149219,0.028863,0.049316,0.172536,438.211548,1392.359009,11044.717773,772.289429,2761.772705,46128.617188,0.007078,0.025356,0.203459,0.003564,0.012734,0.213623,115.201202,137.546387,285.264313,181.046555,205.812363,248.517395,0.063056,0.08826,0.077062,0.007801,0.015049,0.100462,0.698812,1.207462,5.81055,0.698812,1.207462,7.497441,rockMusic
38.127338,172.822571,4031.400635,35.420387,186.081604,5373.436035,0.089501,0.405687,9.463382,0.041573,0.218406,6.30685,9.95857,6.566829,-0.316186,-9.373881,-9.057695,-0.176832,-6.265277,-6.088444,1827.432617,801.594299,312207.90625,3138.513184,1277.170654,513181.34375,22.687216,35.756989,59.47002,23.797798,37.861744,133.995682,117.91423,195.655228,0.053256,0.083937,0.139601,0.027932,0.044439,0.157272,313.82193,1285.123169,10956.78418,655.716553,2434.865479,44791.554688,0.005947,0.022244,0.200832,0.003005,0.011177,0.206787,104.734932,146.87558,305.044312,168.886917,215.870422,271.298309,0.066048,0.071383,0.057563,0.006288,0.011596,0.076256,0.508516,1.14372,5.799718,0.508516,1.14372,7.462636,rockMusic
28.650467,157.25766,4021.889648,25.54884,171.178558,5356.209961,0.067413,0.370018,9.46327,0.030057,0.201387,6.301424,9.900701,6.532867,-0.302605,-9.395857,-9.093252,-0.171329,-6.271366,-6.100037,913.918335,312.910492,312039.53125,4731.527832,141.778305,564932.5,21.401651,33.870419,60.958637,22.553658,36.181797,140.606979,116.230713,199.342438,0.050357,0.079695,0.143432,0.026534,0.042567,0.16542,310.206329,1111.170898,11110.15625,649.346497,2172.052734,46294.070313,0.005887,0.019861,0.203792,0.002975,0.009995,0.21363,114.96431,145.842224,298.427582,179.599396,212.517807,260.903442,0.051241,0.067605,0.073647,0.006519,0.01628,0.087452,0.544287,1.457685,5.839231,0.544287,1.457685,7.518975,rockMusic
36.618748,158.609497,4007.140625,33.767853,171.634201,5252.758301,0.086365,0.374079,9.450804,0.039821,0.202399,6.194291,9.911247,6.43651,-0.287714,-9.364439,-9.076725,-0.162578,-6.15447,-5.991892,325.700806,281.204956,312927.71875,10923.798828,3125.991943,515600.9375,25.11265,35.80072,61.106247,26.333336,38.392273,139.360977,122.019615,204.086578,0.059228,0.084436,0.144119,0.031053,0.045274,0.164341,537.177856,1323.773438,11111.583008,1026.964478,2527.733154,53263.453125,0.009401,0.023138,0.204652,0.004732,0.01164,0.214324,129.608841,149.848755,297.542847,197.67218,216.309357,263.355713,0.052051,0.068176,0.061961,0.008948,0.016428,0.068402,0.738971,1.424362,5.852164,0.738971,1.424362,7.520747,rockMusic
20.005491,158.688858,4028.737305,16.797556,171.690506,5309.179199,0.046961,0.372509,9.457129,0.019715,0.201515,6.231431,9.8766,6.452662,-0.325548,-9.410169,-9.08462,-0.181799,-6.211716,-6.029916,405.188385,474.540771,315053.0625,3888.911621,806.985657,457221.78125,21.430367,29.97682,58.358383,22.75246,32.052101,134.018616,109.765572,188.823181,0.050306,0.070368,0.136992,0.026705,0.03762,0.157299,330.516266,707.402466,10984.567383,630.230164,1289.413086,45593.023438,0.005679,0.011699,0.201144,0.002888,0.0059,0.207407,111.535919,116.730484,311.739594,174.640701,178.013916,271.706909,0.065759,0.088486,0.055338,0.008886,0.015776,0.077623,0.617703,0.94032,5.80662,0.617703,0.94032,7.49557,rockMusic
33.158974,159.563736,4017.895508,29.455627,173.220123,5317.677734,0.078021,0.375444,9.453872,0.034654,0.203788,6.256092,9.907337,6.494534,-0.297423,-9.375851,-9.078427,-0.169135,-6.221438,-6.052303,245.285965,256.520386,313628.625,11627.125,2613.554932,555582.1875,27.898705,29.002659,61.391068,29.171284,31.190649,135.68718,118.292435,196.049103,0.065644,0.068242,0.14445,0.034319,0.036695,0.159632,544.909119,768.135071,11038.625977,1047.747681,1551.140015,47252.398438,0.009554,0.014189,0.202636,0.00482,0.007154,0.209129,110.325729,143.065842,295.151886,175.84964,207.68251,268.455231,0.081051,0.055546,0.051104,0.007259,0.014992,0.056478,0.651452,1.085958,5.795334,0.651452,1.085958,7.466797,rockMusic
35.25032,162.071289,4034.440674,31.074606,176.757965,5373.361328,0.082747,0.380449,9.470518,0.036473,0.207462,6.306762,9.933714,6.550697,-0.297702,-9.387771,-9.090069,-0.17099,-6.27029,-6.0993,604.701355,201.468307,313679.375,9243.842773,313.168091,585049.5,27.606005,39.23064,61.088341,28.884996,41.249687,141.157028,127.924988,211.291718,0.064803,0.092091,0.1434,0.033903,0.048415,0.165677,640.191284,1595.50061,11001.623047,1350.9729,3183.898193,43339.417969,0.012304,0.029103,0.201867,0.00619,0.014613,0.213276,138.924103,155.938248,296.93045,209.413223,228.786728,260.191071,0.035107,0.050518,0.054375,0.007497,0.011355,0.060474,0.831054,1.576816,5.793324,0.831054,1.576816,7.47787,rockMusic
22.351328,157.447601,4031.729248,19.749184,170.210114,5350.395996,0.052468,0.369595,9.464153,0.02318,0.199777,6.279808,9.886217,6.502765,-0.317127,-9.411685,-9.094558,-0.176597,-6.256628,-6.08003,884.22937,664.94458,312994.78125,1617.851685,748.513611,415824.5,22.255304,31.303755,63.289734,23.449467,33.446854,138.498337,116.848793,195.394653,0.052242,0.073483,0.148567,0.027523,0.039257,0.162557,278.218048,847.678101,11079.775391,575.947266,1734.817383,45871.890625,0.005224,0.015802,0.202709,0.002646,0.00797,0.207283,95.607986,138.793106,286.074371,157.874985,204.238174,261.61618,0.0684,0.079769,0.078276,0.007877,0.014267,0.103108,0.413571,1.153621,5.79726,0.413571,1.153621,7.479957,rockMusic
36.501293,160.591278,4030.051758,33.650822,174.317841,5376.436523,0.085684,0.376975,9.460216,0.039496,0.204598,6.310371,9.922874,6.554466,-0.291291,-9.374532,-9.083241,-0.165102,-6.270875,-6.105773,2464.066406,871.253479,314521.8125,6342.250977,781.84668,558006.1875,18.659708,37.233356,63.741909,20.032242,39.446377,141.571213,119.634979,201.049835,0.043802,0.087402,0.149629,0.023512,0.046299,0.166163,226.41156,1302.097412,11139.182617,444.15799,2571.364014,44753.117188,0.003994,0.023455,0.20345,0.002037,0.011783,0.210058,104.007957,143.888336,284.378784,163.839462,212.06131,257.059509,0.055041,0.075368,0.072516,0.008599,0.015082,0.10076,0.377579,1.527388,5.824872,0.377579,1.527388,7.499684,rockMusic
27.20789,156.772339,4021.460693,24.133966,169.853958,5318.046387,0.064019,0.368876,9.46226,0.028393,0.199828,6.256525,9.895155,6.484746,-0.304858,-9.398242,-9.093384,-0.171435,-6.228132,-6.056697,373.772461,625.244629,312060.65625,5475.208496,1400.526001,518325.625,30.555269,39.539852,61.834778,31.662222,41.61055,140.843277,131.929901,214.116058,0.071895,0.093035,0.145494,0.03725,0.048954,0.165698,636.386597,1250.227173,11056.112305,1324.236572,2448.148193,44496.382813,0.012128,0.022413,0.202904,0.006091,0.011257,0.20938,116.033485,126.073822,293.005981,184.117554,192.284042,257.411621,0.067672,0.087315,0.076808,0.007118,0.013673,0.091222,0.757761,1.194522,5.812535,0.757761,1.194522,7.479238,rockMusic
-1.615555,-1689.851929,2681.510986,-7.972334,-1674.077881,3110.044434,-0.003792,-3.966789,6.294627,-0.009357,-1.96488,3.650287,2.324046,1.67605,3.962996,-6.298419,-10.261415,1.955523,-3.659644,-5.615167,343.78421,133397.421875,858727.1875,66217.625,988582.375,1818759.375,58.464348,41.494156,125.207314,72.782272,70.139534,179.235931,225.165817,322.157745,0.13724,0.097404,0.293914,0.085425,0.082323,0.210371,4071.864014,2104.554688,17568.677734,8111.423828,5510.07373,57828.410156,0.072523,0.038803,0.328584,0.037797,0.026639,0.264477,168.83371,175.779861,167.442383,204.438492,171.195251,223.071457,0.144517,0.063295,0.201627,0.057883,0.064905,0.07679,3.553716,2.351645,5.815221,3.553716,2.351645,7.479227,delivery
-26.994392,-1861.174438,2473.492432,-24.085051,-1846.806885,2908.018066,-0.063367,-4.368954,5.80632,-0.028269,-2.167614,3.413167,1.373999,1.217284,4.305587,-5.869687,-10.175274,2.139345,-3.441436,-5.580781,69.938705,206155.265625,1226414.875,43122.816406,280953.53125,1178340.375,50.293571,51.054169,155.722351,65.498718,84.187668,210.777084,257.070099,360.46347,0.11806,0.119845,0.365545,0.076876,0.098812,0.247391,1779.68689,2669.775635,27567.898438,3371.972412,7323.478516,77021.0625,0.028076,0.048793,0.508455,0.015855,0.032717,0.354388,100.715401,154.826324,167.485321,129.718216,153.323532,218.870728,0.166227,0.079909,0.305633,0.075467,0.086461,0.097642,1.395727,1.963576,6.912608,1.395727,1.963576,7.947552,delivery
7.077876,-1644.925903,2632.645508,2.520558,-1643.956177,3051.665283,0.016654,-3.870414,6.19446,0.002965,-1.934066,3.590194,2.3407,1.659094,3.887068,-6.177806,-10.064874,1.937031,-3.587229,-5.524261,24.144024,141052.046875,982316.5625,74511.78125,1024025.125,1965087.25,43.786415,39.13847,98.29039,57.001678,61.960415,152.54361,181.215271,271.505707,0.103027,0.092091,0.231272,0.067061,0.072895,0.179463,2082.087891,2461.806152,13841.123047,3936.362549,6177.629395,50281.964844,0.03518,0.045298,0.252235,0.018798,0.027915,0.229838,152.130402,208.357574,192.765396,178.326111,206.23941,247.715256,0.108028,0.049363,0.161535,0.052649,0.045734,0.06396,2.306866,2.389355,5.79151,2.306866,2.389355,7.459933,delivery
19.478573,-1786.890137,2615.46167,19.757423,-1780.864868,3047.540771,0.045617,-4.184754,6.125203,0.023135,-2.085322,3.568549,1.986066,1.506362,4.230371,-6.079586,-10.309958,2.108457,-3.545414,-5.653871,100.336121,213609.46875,1213047,50142.691406,299861.5625,1175676.875,45.758644,34.841587,125.086967,58.210567,66.363197,182.49498,205.687195,307.068726,0.107163,0.081596,0.292944,0.068162,0.077709,0.213694,1166.452637,1277.336182,16957.794922,3273.559082,4436.71875,58044.332031,0.027489,0.023791,0.329945,0.014789,0.019227,0.264227,118.054413,160.417984,168.665009,147.751648,147.780746,218.773026,0.123319,0.060149,0.242525,0.062086,0.068215,0.113595,1.615293,1.703381,5.820254,1.615293,1.703381,7.471553,delivery
-19.653831,-1372.414551,2747.639893,-23.740499,-1351.468872,3195.141113,-0.046136,-3.22163,6.449859,-0.027864,-1.586231,3.750166,3.182093,2.13607,3.175495,-6.495995,-9.671489,1.558367,-3.77803,-5.336397,176.802872,238055.09375,1155554.875,92481.414063,888775.625,1979239.25,60.13158,46.557583,131.759705,77.14299,75.879639,194.693527,238.448868,347.716156,0.141154,0.10929,0.309295,0.090543,0.089061,0.228514,2394.922852,1671.129761,20777.03125,5436.800293,4830.452148,62784.859375,0.048199,0.032977,0.371943,0.026667,0.023137,0.287787,119.124901,132.698883,169.942169,150.094559,138.456589,212.396332,0.14813,0.083173,0.208004,0.05973,0.072583,0.115962,1.550373,1.384269,5.849201,1.550373,1.384269,7.515202,delivery
43.503788,-1879.931152,2469.022461,41.220123,-1875.775757,2887.114746,0.102122,-4.412984,5.795827,0.04838,-2.201615,3.388632,1.484965,1.235398,4.515105,-5.693706,-10.208811,2.249995,-3.340252,-5.590247,15.113582,211035.609375,1238994.25,52551.59375,194514.75,1144567.875,57.475258,41.212379,97.294212,69.871132,61.41909,154.471802,195.981842,285.762024,0.134918,0.096743,0.22839,0.082008,0.072088,0.181305,2099.629395,2480.38916,14152.277344,5187.057129,5425.615723,51375.988281,0.044305,0.045503,0.260743,0.023482,0.025846,0.23118,119.74807,196.515717,199.967865,157.844208,199.339828,245.618179,0.152598,0.08051,0.180323,0.051991,0.065658,0.097745,1.89651,2.86293,5.814691,1.89651,2.86293,7.478953,delivery
